INdex,INdex.1,INdex.1.1,Magnitude,Station Name,Epicenter distance,Hypocenter distance,Focal depth,Station_Lon,Station_Lat,Epicenter_Lon,Epicenter_Lat,PGA,Tau_p,Tau_c,Origin Time,Rec Start Time,Vs30,Vs_20,Vs_10,Vs_5,PI_v,T_va,RSSC Vel,CAV,CAD,ID_2,IV_2,Arias intensity UD,Arias intensity NS,Arias intensity EW,PGV UD 3 sec,PGD UD 3 sec,PGA UD 3 sec,Max Acc Index UD,Max Acc Index NS,Max Acc Index EW,Max Vel Index UD,Max Disp Index UD,Total PGV UD,Total PGD UD,Total PGV NS,Total PGD NS,Total PGV EW,Total PGD EW,V VS ACC
936,936,936,4.1,TTR005,47.53541809,48.79155637,11,133.8253,35.429,133.319,35.318,7.885,1.5,3.184176692,14:43:00,14:43:46,330,220,110,106,-5.663239479,0.695246467,0.274036543,4.230814845,1.99024968,0.000192009,0.000747629,4.821108669,0.101780578,1.146895143,0.025812491,0.017032623,0.233276502,34,2,162,299,299,0.003925184,0.000242855,0.003735817,0.000106364,0.002918643,0.000138429,0.110651912
937,937,937,4.1,TTR006,35.41875397,37.08757383,11,133.6303,35.5106,133.319,35.318,6.297,1.5,3.00451318,14:43:00,14:43:43,457,304,228,151,-8.372903168,0.136621287,0.023465671,0.356308137,0.158226974,1.25E-06,5.48E-06,0.024091573,4.836116906,20.87729034,0.002582161,0.001363548,0.118753058,82,126,64,289,299,0.001157169,4.16E-05,0.006802917,0.00028583,0.008288928,0.000514326,0.021743953
944,944,944,4.1,HRS001,53.53223251,55.08811049,13,132.9018,35.0337,133.294,35.393,4.626,0.011111111,0.452225437,06:18:00,06:18:35,591,394,197,122,-5.328360668,0.094624546,0.077660002,1.087679745,0.07924223,3.12E-07,6.02E-05,0.157331467,1.439623935,1.272095761,0.011469989,0.000751525,0.761621277,208,102,26,54,99,0.000450149,2.58E-05,0.00057314,3.38E-05,0.000475346,3.58E-05,0.015059964
945,945,945,4.1,HRS002,55.38950129,56.89461181,13,133.2755,34.8951,133.294,35.393,9.632,1.5,1.731680125,06:18:00,06:18:35,833,555,278,175,-5.246516061,0.087633428,0.072115017,1.023591624,0.267145562,3.93E-06,5.18E-05,0.132750385,0.24036663,0.404824265,0.013577984,0.002918447,0.973521082,43,119,144,7,299,0.000355257,2.60E-05,0.000633969,5.10E-05,0.000647061,2.73E-05,0.013947293
946,946,946,4.1,HRS005,68.50676434,69.72931063,13,133.2807,34.777,133.294,35.393,5.013,0.010909091,0.976406931,06:18:00,06:18:39,730,487,266,172,-4.89585533,0.077822463,0.078359023,1.078161983,0.181466953,1.48E-06,6.14E-05,0.250844172,1.138959081,0.544828591,0.013153446,0.001335585,1.061975344,43,49,55,52,298,0.000357265,2.12E-05,0.000499032,3.39E-05,0.000410726,2.70E-05,0.01238583
947,947,947,4.1,HRS006,114.2319379,114.9692813,13,132.4077,34.6659,133.294,35.393,2.798,1.5,3.173605972,06:18:00,06:19:09,719,480,240,145,-4.607649114,0.765176213,0.406760455,6.255711154,2.948960862,0.000420328,0.001647563,10.67566159,0.544509064,16.73571267,0.039753239,0.025160624,0.32643065,107,123,117,291,299,0.007693544,0.000403703,0.008433367,0.000468638,0.010932787,0.000543352,0.121781577
948,948,948,4.1,HRS009,136.2939175,136.9124974,13,132.2794,34.4926,133.294,35.393,2.645,1.5,3.156537444,06:18:00,06:19:15,583,389,249,163,-3.789094961,0.801330956,0.68674213,10.45873717,4.926480351,0.001185209,0.004696049,29.66692234,533.6410166,16.74044755,0.066267345,0.042405267,0.519598054,29,10,11,288,299,0.020899968,0.000942989,0.052036936,0.00301151,0.02482524,0.001329757,0.127535783
949,949,949,4.1,HRS021,51.51064795,53.12576449,13,133.1171,34.9529,133.294,35.393,3.947,1.5,3.191818045,06:18:00,06:18:28,690,460,230,141,-9.226272828,1.351983984,0.054828699,0.844272424,0.399547433,7.72E-06,2.99E-05,0.16791517,0.108811497,0.002354261,0.005348336,0.00338281,0.024855759,4,179,225,299,299,0.000752441,6.20E-05,0.002947069,0.000233257,0.000459062,3.30E-05,0.215174934
950,950,950,4.1,OKY001,45.42079553,47.2445623,13,133.7314,35.1945,133.294,35.393,5.166,1.5,3.208456046,06:18:00,06:18:27,344,229,128,69,-7.865138772,0.93229475,0.094770766,1.479337885,0.693481749,2.33E-05,8.95E-05,0.538664248,0.260259886,0.188264163,0.008452592,0.005843332,0.056966109,24,287,196,271,299,0.001044002,7.65E-05,0.000762326,6.37E-05,0.000722638,4.71E-05,0.148379318
951,951,951,4.1,OKY004,51.93672582,53.53899037,13,133.5018,34.9579,133.294,35.393,12.068,0.010452962,1.170112605,06:18:00,06:18:34,733,488,244,161,-6.122946747,0.076557476,0.04584564,0.636252025,0.12213088,7.29E-07,2.10E-05,0.066055818,0.244414294,0.122410574,0.006152854,0.001061156,0.504973807,187,100,201,74,293,0.000444019,2.27E-05,0.00050048,3.52E-05,0.000840237,5.00E-05,0.012184501
952,952,952,4.1,OKY005,58.28568247,59.71784307,13,133.7317,35.0098,133.294,35.393,8.63,1.5,3.402262554,06:18:00,06:18:36,464,309,155,92,-10.29867146,0.506917818,0.020683426,0.319103504,0.162276419,1.25E-06,4.27E-06,0.020713906,0.000465348,0.001878119,0.001963931,0.001165877,0.024342683,11,154,150,207,285,0.000573775,5.05E-05,0.000557244,2.65E-05,0.000423329,3.19E-05,0.080678476
955,955,955,4.1,SMN003,29.94601802,32.64604103,13,133.0929,35.1795,133.294,35.393,6.503,1.5,3.147707976,06:18:00,06:18:28,544,363,181,102,-9.136176138,1.071550199,0.050289215,0.778367547,0.361985414,6.32E-06,2.52E-05,0.166314097,0.171802316,0.125384814,0.004922032,0.003139445,0.028861025,2,241,29,291,299,0.000642172,3.67E-05,0.000711035,5.14E-05,0.000721893,5.36E-05,0.170542511
956,956,956,4.1,SMN004,37.55857818,39.74477066,13,132.9004,35.2881,133.294,35.393,4.435,1.5,3.217795128,06:18:00,06:18:30,438,292,157,91,-7.23967859,0.449805767,0.087159476,1.376276268,0.646815113,1.98E-05,7.57E-05,0.467186282,0.007932981,0.100221297,0.008258752,0.005358887,0.11536373,161,125,125,285,299,0.001377813,9.31E-05,0.000786874,5.29E-05,0.001373182,7.64E-05,0.071588811
957,957,957,4.1,SMN006,75.56644817,76.67651589,13,132.4978,35.1942,133.294,35.393,2.297,1.5,3.196343281,06:18:00,06:18:58,1126,751,375,282,-5.719241008,1.042535197,0.373063503,5.737216879,2.7238244,0.000358626,0.001385781,8.712127064,6.546777705,1.336801287,0.034592008,0.023074548,0.208480246,6,38,46,299,299,0.006528535,0.00040553,0.020669919,0.001522009,0.014532143,0.000928774,0.16592463
959,959,959,4.1,SMN016,48.72692222,50.43126956,13,132.8146,35.1957,133.294,35.393,3.479,1.5,1.528529905,06:18:00,06:18:33,432,288,144,86,-4.566498536,0.081803551,0.088909231,1.203575485,0.327520603,4.68E-06,7.90E-05,0.175616911,0.369547074,0.753314039,0.014975062,0.002135506,1.150207921,133,69,143,50,243,0.000337077,2.06E-05,0.000378007,3.11E-05,0.000636601,3.61E-05,0.013019439
960,960,960,4.1,TTR005,48.31549222,50.03385642,13,133.8253,35.429,133.294,35.393,5.335,1.5,2.537530215,06:18:00,06:18:33,330,220,110,106,-5.058011296,0.199528826,0.085515628,1.09733266,0.529052881,1.19E-05,7.31E-05,0.801134755,0.07563092,0.432269651,0.021053891,0.003521747,0.662989414,98,70,50,9,299,0.000600515,2.97E-05,0.000380697,1.80E-05,0.000706399,3.54E-05,0.031755999
963,963,963,4.1,TTR009,25.6103029,28.72085678,13,133.3063,35.1629,133.294,35.393,10.64,1.5,1.740066977,06:18:00,06:18:24,559,373,307,257,-2.036477238,0.164875517,0.235037113,2.80613675,1.018143761,4.23E-05,0.0005512,2.306057851,2.542435216,1.504775551,0.072872702,0.005773487,2.777081143,15,20,83,8,257,0.000448006,3.85E-05,0.000366977,1.99E-05,0.000607214,3.73E-05,0.026240754
964,964,964,4.1,HRS001,48.25422303,48.91288215,8,132.9018,35.0337,133.32,35.301,4.621,1.5,2.354756678,11:23:00,11:23:11,591,394,197,122,-2.007051416,0.09939444,0.219992188,2.646890414,1.264046179,6.79E-05,0.000483268,3.530015423,2.066055617,4.984329779,0.063886246,0.007700584,4.038547016,10,56,11,8,294,0.000404361,1.75E-05,0.00060282,4.77E-05,0.000697177,4.99E-05,0.015819116
965,965,965,4.1,HRS002,45.31522434,46.01597067,8,133.2755,34.8951,133.32,35.301,7.796,1.5,2.044063169,11:23:00,11:23:16,833,555,278,175,-5.719526679,0.066126438,0.046261929,0.596770567,0.23230039,2.26E-06,2.14E-05,0.110917252,0.162940147,0.072296338,0.010599368,0.001303239,1.007128121,48,239,84,7,284,0.00037642,2.54E-05,0.001654683,0.000127803,0.000729718,5.64E-05,0.01052435
966,966,966,4.1,HRS005,58.37589224,58.92151386,8,133.2807,34.777,133.32,35.301,9.764,1.5,3.249496908,11:23:00,11:23:20,730,487,266,172,-8.392424904,0.527213509,0.051854031,0.805198781,0.384249172,7.17E-06,2.68E-05,0.15207685,0.005308534,0.004909279,0.004758059,0.003117048,0.056705236,225,136,292,292,299,0.000975928,5.32E-05,0.000623843,3.59E-05,0.000751805,2.71E-05,0.083908636
967,967,967,4.1,OKY001,39.19075422,39.99894019,8,133.7314,35.1945,133.32,35.301,4.859,1.5,3.218949608,11:23:00,11:23:15,344,229,128,69,-6.695881644,0.918398881,0.184250668,2.851849713,1.352294823,8.88E-05,0.000338197,2.083167726,0.01430414,0.002585589,0.016359179,0.011328731,0.111920602,35,42,23,294,299,0.001960084,0.00015064,0.000496957,2.72E-05,0.000743154,2.33E-05,0.146167722
968,968,968,4.1,OKY004,41.57930953,42.34192935,8,133.5018,34.9579,133.32,35.301,15.528,1.5,2.863605989,11:23:00,11:23:15,733,488,244,161,-10.79559709,0.341875445,0.014014145,0.218545467,0.094277603,4.06E-07,1.96E-06,0.03327517,0.026719039,0.044702269,0.00148301,0.000742562,0.027255616,11,9,8,94,299,0.000620347,4.59E-05,0.000415914,2.85E-05,0.000420189,2.45E-05,0.054411167
969,969,969,4.1,SMN001,29.94794288,30.99805288,8,133.1612,35.5372,133.32,35.301,26.399,0.010309278,0.462652606,11:23:00,11:23:12,531,354,177,117,-3.083645021,0.06660757,0.147287571,1.877769246,0.15797189,1.17E-06,0.00021665,0.499879388,1.035493107,0.786604677,0.031729814,0.001469661,2.993117774,15,106,30,26,146,0.000326755,1.96E-05,0.000382992,3.14E-05,0.000410321,3.27E-05,0.010600924
970,970,970,4.1,SMN002,29.66586139,30.72561361,8,133.0682,35.4714,133.32,35.301,3.734,1.5,3.161129012,11:23:00,11:23:12,184,123,81,49,-8.290915809,0.717956595,0.053592548,0.812794715,0.390161268,7.25E-06,2.86E-05,0.222480428,0.007093219,0.55892243,0.005814634,0.003306806,0.050886673,48,116,39,288,299,0.001714995,7.19E-05,0.001090266,7.61E-05,0.001264641,9.00E-05,0.114266341
971,971,971,4.1,SMN004,38.10839215,38.93904919,8,132.9004,35.2881,133.32,35.301,11.399,1.5,3.236157582,11:23:00,11:23:14,438,292,157,91,-7.769639737,0.444935518,0.058568011,0.907703449,0.435378434,9.07E-06,3.42E-05,0.232764593,0.480190805,0.171658883,0.005621588,0.00356522,0.079385616,272,39,32,271,299,0.000899161,4.74E-05,0.000990496,8.09E-05,0.000854415,5.84E-05,0.070813687
973,973,973,4.1,SMN016,47.36448619,48.03534691,8,132.8146,35.1957,133.32,35.301,4.06,0.090909091,1.107151256,11:23:00,11:23:17,432,288,144,86,-4.024656028,0.101692274,0.114021138,1.531007521,0.316422768,4.03E-06,0.000129918,0.32832873,0.501451359,1.225182416,0.025494945,0.001967455,1.575237307,31,31,19,4,280,0.000596858,2.60E-05,0.000408948,2.62E-05,0.000461888,2.18E-05,0.016184828
974,974,974,4.1,TTR005,47.97893058,48.64131761,8,133.8253,35.429,133.32,35.301,3.267,1.5,1.526468846,11:23:00,11:23:17,330,220,110,106,-7.371450708,0.076402844,0.02596296,0.378891895,0.091331068,3.97E-07,6.72E-06,0.041896108,0.023710923,0.364935677,0.004352928,0.000716253,0.357974267,186,189,214,151,295,0.000630136,2.62E-05,0.000591478,3.55E-05,0.000977483,5.44E-05,0.01215989
977,977,977,4.2,HRS009,131.2620054,131.7221092,11,132.2794,34.4926,133.38,35.253,2.415,1.5,2.179650803,11:10:00,11:10:39,583,389,249,163,-6.710553636,0.110268365,0.051404403,0.727249271,0.255174875,3.16E-06,2.63E-05,0.127918604,3.076684205,2.156842764,0.006933534,0.002300055,0.395078684,17,132,25,74,299,0.005448816,0.000173921,0.008017899,0.000332751,0.007092317,0.000312662,0.017549755
978,978,978,4.2,HRS021,41.05499079,42.5030854,11,133.1171,34.9529,133.38,35.253,4.157,0.01,2.412220924,11:10:00,11:10:09,690,460,230,141,-6.333430041,0.600533336,0.127242573,1.921255159,0.720209826,2.39E-05,0.000161897,0.350293958,0.723710157,0.01456968,0.014481011,0.005069256,0.151510115,89,15,298,150,183,0.005152671,0.000332463,0.001605534,8.64E-05,0.000540032,3.57E-05,0.095577849
979,979,979,4.2,OKY001,32.57575049,34.38283758,11,133.7314,35.1945,133.38,35.253,6.966,1.5,3.213783505,11:10:00,11:10:08,344,229,128,69,-6.370725686,0.623844949,0.181344433,2.810203611,1.32954689,8.57E-05,0.000327589,1.935009113,3.79143229,0.931906042,0.016583322,0.01118855,0.167022406,95,2,184,289,299,0.002454529,0.000158845,0.002935919,0.000204749,0.001710232,0.000123092,0.099288007
980,980,980,4.2,OKY004,34.63376149,36.33864933,11,133.5018,34.9579,133.38,35.253,15.466,0.010752688,1.467898986,11:10:00,11:10:08,733,488,244,161,-3.156475902,0.093971992,0.18183629,2.32437063,0.658687611,1.80E-05,0.000330585,2.043749656,3.160661724,1.065061117,0.034958461,0.004104512,2.337403734,27,45,20,18,298,0.000364205,2.43E-05,0.000445521,2.52E-05,0.000424737,3.35E-05,0.014956107
981,981,981,4.2,OKY005,41.88348965,43.30388787,11,133.7317,35.0098,133.38,35.253,4.905,1.5,3.206523033,11:10:00,11:10:15,464,309,155,92,-4.240269116,0.887081066,0.601486051,9.307221832,4.395516033,0.000938528,0.003603612,22.62004298,12.81655768,0.282800703,0.054807071,0.037317913,0.388197875,5,6,217,283,299,0.006562287,0.000482708,0.005154743,0.000347545,0.001911265,6.37E-05,0.141183337
982,982,982,4.2,SMN001,37.30950835,38.89729314,11,133.1612,35.5372,133.38,35.253,13.65,1.5,3.202745527,11:10:00,11:10:13,531,354,177,117,-9.401008862,0.797256842,0.042822408,0.66749045,0.314071617,4.74E-06,1.83E-05,0.116188607,0.001851901,0.000563895,0.004127936,0.002653718,0.032532283,14,242,9,295,299,0.000717877,4.57E-05,0.000394411,2.33E-05,0.000495328,2.63E-05,0.126887367
983,983,983,4.2,SMN002,37.271798,38.86112358,11,133.0682,35.4714,133.38,35.253,3.267,1.5,3.246511699,11:10:00,11:10:13,184,123,81,49,-6.726741242,1.089092581,0.17660944,2.760751803,1.316155489,8.29E-05,0.000310665,2.004157102,0.001480296,0.061657465,0.016218043,0.010711811,0.093565021,11,169,159,281,299,0.002519902,0.000176604,0.001213925,4.32E-05,0.000636819,4.03E-05,0.173334468
984,984,984,4.2,SMN003,27.33188648,29.46238311,11,133.0929,35.1795,133.38,35.253,7.393,1.5,2.716623151,11:10:00,11:10:10,544,363,181,102,-10.2605715,0.353568321,0.012603987,0.182212176,0.077970015,2.97E-07,1.59E-06,0.032599591,0.019139514,0.000695916,0.001654818,0.000567588,0.029407412,267,239,289,159,180,0.000454539,3.36E-05,0.000470394,3.28E-05,0.000637861,4.29E-05,0.056272146
985,985,985,4.2,SMN004,43.71424422,45.07699133,11,132.9004,35.2881,133.38,35.253,3.906,1.5,3.08563258,11:10:00,11:10:09,438,292,157,91,-8.751835288,0.566305825,0.04361791,0.663174121,0.308772668,4.56E-06,1.89E-05,0.19784186,0.999565862,0.240879878,0.004866341,0.002776785,0.053992248,43,131,8,298,299,0.000781474,4.32E-05,0.00145591,0.000104586,0.000980758,8.11E-05,0.090130371
987,987,987,4.2,SMN016,51.75181353,52.90794083,11,132.8146,35.1957,133.38,35.253,3.11,3,2.246478521,11:10:00,11:10:18,432,288,144,86,-9.744648942,0.121228154,0.010125713,0.14556344,0.048355797,1.31E-07,1.02E-06,0.027476205,0.006123047,0.043170475,0.001410187,0.000423087,0.07308916,34,10,36,86,96,0.000913497,4.29E-05,0.001046864,3.78E-05,0.000624966,1.57E-05,0.01929406
988,988,988,4.2,TTR005,44.88201817,46.21034035,11,133.8253,35.429,133.38,35.253,2.823,1.5,2.784110119,11:10:00,11:10:15,330,220,110,106,-9.853018693,0.21298755,0.013236319,0.180338595,0.074282012,3.43E-07,1.75E-06,0.004663926,0.003265634,0.02817653,0.001640625,0.000720277,0.048398852,24,3,35,242,299,0.000663516,4.81E-05,0.000680912,4.50E-05,0.000700013,3.53E-05,0.033898021
989,989,989,4.2,TTR006,36.54291649,38.16260926,11,133.6303,35.5106,133.38,35.253,5.545,1,2.242233932,11:10:00,11:10:13,457,304,228,151,-10.82595637,0.092206763,0.005173649,0.075936373,0.030248393,3.41E-08,2.68E-07,0.000653863,3.811943522,1.761123441,0.000656259,0.000144695,0.044719007,55,7,10,15,46,0.000595616,2.64E-05,0.003105523,0.000202835,0.002703237,0.000125329,0.014675162
993,993,993,4.2,HRS001,49.93799366,50.92939437,10,132.9018,35.0337,133.32,35.325,7.202,1.5,3.155296037,16:21:00,16:22:06,591,394,197,122,-7.6232732,0.879181119,0.111995353,1.736221962,0.805475564,3.15E-05,0.000124835,0.779480035,3.737140481,7.876927686,0.011153745,0.006978463,0.079711729,5,6,5,284,299,0.001647925,0.000100436,0.00446737,0.000289892,0.005199559,0.000351134,0.139926021
994,994,994,4.2,HRS021,45.30271235,46.39327264,10,133.1171,34.9529,133.32,35.325,4.809,1.5,3.223640733,16:21:00,16:22:00,690,460,230,141,-5.470954331,0.941429846,0.337394893,5.24786284,2.486890452,0.000298446,0.001133787,6.91361925,5.458584286,12.71765787,0.031038581,0.020811629,0.207154207,2,44,184,290,299,0.004375799,0.000262591,0.005221898,0.000243115,0.006075584,0.00039681,0.149833214
995,995,995,4.2,OKY005,51.27261184,52.23868992,10,133.7317,35.0098,133.32,35.325,12.37,1.5,3.159990753,16:21:00,16:21:22,464,309,155,92,-7.519946901,0.08735204,0.021169725,0.310137683,0.156086575,1.13E-06,4.47E-06,0.021080034,0.103218851,0.465969006,0.003623874,0.001080616,0.260663297,205,212,213,206,279,0.002286085,4.72E-05,0.001350222,4.82E-05,0.00179868,8.87E-05,0.013902509
996,996,996,4.2,OKY007,66.10625831,66.85833821,10,133.6121,34.7807,133.32,35.325,2.543,1.5,3.265957547,16:21:00,16:22:11,512,342,183,104,-9.318345538,0.327853273,0.028442885,0.443435403,0.215624922,2.18E-06,8.06E-06,0.045810765,1.490794472,0.113233376,0.002754133,0.001664226,0.052781936,193,202,3,238,299,0.001201105,6.13E-05,0.002731032,0.000129693,0.00217905,9.11E-05,0.052179469
997,997,997,4.2,OKY011,91.77900776,92.32218729,10,133.9067,34.654,133.32,35.325,5.443,1.5,2.121988751,16:21:00,16:22:18,259,172,113,67,-7.002399415,0.12654325,0.03051103,0.40532841,0.151988619,1.05E-06,9.20E-06,0.025596007,0.175936911,1.252786098,0.005434148,0.001084097,0.2698189,80,74,81,201,271,0.004096347,0.000126269,0.007007357,0.000311759,0.004836417,0.000201718,0.020139984
998,998,998,4.2,SMN001,27.63617121,29.38975943,10,133.1612,35.5372,133.32,35.325,26.958,1.5,3.121990861,16:21:00,16:21:10,531,354,177,117,-6.82583646,0.188208076,0.067475892,1.023494557,0.478458628,1.12E-05,4.53E-05,0.297572789,0.372005623,0.047314264,0.007129523,0.004240313,0.238013776,89,146,147,278,299,0.001400903,7.77E-05,0.001705868,7.85E-05,0.001750953,5.65E-05,0.029954246
999,999,999,4.2,SMN002,28.03391178,29.76407582,10,133.0682,35.4714,133.32,35.325,3.39,1.5,3.20854035,16:21:00,16:21:12,184,123,81,49,-5.019867666,0.642214725,0.365070747,5.641348384,2.696876907,0.000346446,0.001328558,7.705943209,0.026952674,0.671731884,0.034050619,0.021930116,0.333138339,8,58,207,263,299,0.012465988,0.000702469,0.003642209,0.000143809,0.002971856,0.000177252,0.102211648
1000,1000,1000,4.2,SMN003,26.21075304,28.053584,10,133.0929,35.1795,133.32,35.325,5.552,1.5,3.186308649,16:21:00,16:21:59,544,363,181,102,-7.05653354,0.233077157,0.105657436,1.650485498,0.774014193,2.86E-05,0.000111075,0.662310905,0.495129174,2.463219729,0.010735377,0.006532818,0.289399296,160,173,72,296,299,0.001530435,9.87E-05,0.002454406,0.000139943,0.003281493,0.000195709,0.037095382
1001,1001,1001,4.2,SMN004,38.2961776,39.580263,10,132.9004,35.2881,133.32,35.325,5.07,1.5,3.240840816,16:21:00,16:22:03,438,292,157,91,-6.486278979,0.570219548,0.151638662,2.358735415,1.126984299,6.09E-05,0.00022895,1.403800317,0.009135961,0.076764266,0.014207067,0.009284964,0.156546077,5,5,17,297,299,0.002809175,0.00018336,0.002507843,0.000117503,0.003536218,0.000199719,0.09075326
1002,1002,1002,4.2,SMN008,88.98796219,89.5480732,10,132.5308,34.8523,133.32,35.325,3.091,1.5,3.144607336,16:21:00,16:22:17,698,465,233,159,-8.792162739,0.830695921,0.056846874,0.850478393,0.401870804,8.06E-06,3.22E-05,0.217200219,0.054472075,0.192865615,0.005506983,0.003528251,0.041653503,223,159,5,272,299,0.000830209,4.67E-05,0.001441291,7.39E-05,0.001265003,6.38E-05,0.132209362
1004,1004,1004,4.2,SMN016,48.08727766,49.11604903,10,132.8146,35.1957,133.32,35.325,4.278,1.5,2.60529811,16:21:00,16:21:20,432,288,144,86,-7.571966959,0.154969205,0.021831903,0.281828583,0.114994299,8.16E-07,4.75E-06,0.012627065,0.739357714,0.150635126,0.004520959,0.001264895,0.183301089,258,272,287,260,294,0.002401729,5.78E-05,0.00217877,0.000125234,0.001926072,5.30E-05,0.024664115
1005,1005,1005,4.2,TTR005,47.24944277,48.29606446,10,133.8253,35.429,133.32,35.325,4.816,1.5,3.1710191,16:21:00,16:21:19,330,220,110,106,-6.82486893,1.225399166,0.209888314,3.239477462,1.515419447,0.000111698,0.000438538,2.747910051,2.581425,0.010004556,0.019965639,0.013119743,0.102373019,20,177,54,299,299,0.002189302,0.000154837,0.002335659,0.00017574,0.001093499,4.34E-05,0.195028335
1007,1007,1007,4.2,HRS021,48.14407489,49.38473395,11,133.1171,34.9529,133.294,35.361,6.635,3,2.339695007,06:38:00,06:38:21,690,460,230,141,-10.30395392,0.122457405,0.007694995,0.106492431,0.038537958,8.21E-08,5.92E-07,0.013033519,0.161500174,0.011681872,0.001180717,0.00031008,0.060581578,163,81,102,110,122,0.000957454,2.70E-05,0.001720197,0.000199621,0.000418607,2.65E-05,0.019489701
1008,1008,1008,4.2,OKY005,55.74293702,56.81791115,11,133.7317,35.0098,133.294,35.361,10.762,0.011406844,1.213599029,06:38:00,06:38:29,464,309,155,92,-3.748370225,0.070028998,0.118114367,1.583054563,0.336478096,5.20E-06,0.000139509,0.442963233,0.442733874,0.227458835,0.020155031,0.002273404,1.808362223,137,129,104,139,279,0.000516054,3.04E-05,0.001027472,3.11E-05,0.000825819,4.44E-05,0.011145461
1010,1010,1010,4.2,SMN003,27.21416972,29.35321164,11,133.0929,35.1795,133.294,35.361,6.66,1.5,3.19566551,06:38:00,06:38:21,544,363,181,102,-7.807190295,1.058791723,0.106639677,1.648356993,0.777702819,2.93E-05,0.000113258,0.73350205,0.001087922,0.851228843,0.009837021,0.006638265,0.058375814,32,103,101,291,299,0.001311639,7.69E-05,0.001914473,3.28E-05,0.001458394,9.93E-05,0.168511936
